Inventory_ID,ID (SKU),Size,Color,Qty_on_hand,Qty_reserved,Qty_available,Qty_incoming,Reorder_point,Reorder_qty,Stock_status,Warehouse_location,Cost_price(INR),Supplier_ID,Last_restocked_at,Updated_at
APL-BTM-M-062-XXL-BEI,APL-BTM-M-062,XXL,Beige,0,0,0,30,7,30,out_of_stock,BLR-FC1-F01-R4,814,SUP-002,2026-07-08,2026-07-08
APL-BTM-M-062-XS-WHI,APL-BTM-M-062,XS,White,6,0,6,24,6,24,low_stock,BLR-FC1-A15-R5,814,SUP-002,2026-05-11,2026-05-19
APL-BTM-M-062-S-WHI,APL-BTM-M-062,S,White,60,7,53,0,12,48,in_stock,BLR-FC1-B14-R3,814,SUP-002,2026-07-15,2026-07-18
APL-BTM-M-062-M-WHI,APL-BTM-M-062,M,White,67,1,66,0,19,78,in_stock,BLR-FC1-B02-R5,814,SUP-002,2026-05-12,2026-06-23
APL-BTM-M-062-L-WHI,APL-BTM-M-062,L,White,46,1,45,0,18,72,in_stock,BLR-FC1-B15-R2,814,SUP-002,2026-07-03,2026-07-04
APL-BTM-M-062-XL-WHI,APL-BTM-M-062,XL,White,33,1,32,0,12,48,in_stock,BLR-FC1-D03-R1,814,SUP-002,2026-04-20,2026-05-12
APL-BTM-M-062-XXL-WHI,APL-BTM-M-062,XXL,White,40,1,39,0,7,30,in_stock,BLR-FC1-D05-R2,814,SUP-002,2026-05-08,2026-06-11
APL-BTM-M-063-XS-BLA,APL-BTM-M-063,XS,Black,0,0,0,24,6,24,out_of_stock,BLR-FC1-D20-R1,360,SUP-003,2026-07-09,2026-07-13
APL-BTM-M-063-S-BLA,APL-BTM-M-063,S,Black,0,0,0,48,12,48,out_of_stock,BLR-FC1-A17-R1,360,SUP-003,2026-07-08,2026-07-13
APL-BTM-M-063-M-BLA,APL-BTM-M-063,M,Black,100,6,94,0,19,78,in_stock,BLR-FC1-B09-R1,360,SUP-003,2026-05-14,2026-05-28
APL-BTM-M-063-L-BLA,APL-BTM-M-063,L,Black,89,6,83,0,18,72,in_stock,BLR-FC1-F02-R1,360,SUP-003,2026-07-11,2026-07-16
APL-BTM-M-063-XL-BLA,APL-BTM-M-063,XL,Black,39,4,35,0,12,48,in_stock,BLR-FC1-A04-R1,360,SUP-003,2026-06-27,2026-07-02
APL-BTM-M-063-XXL-BLA,APL-BTM-M-063,XXL,Black,0,0,0,30,7,30,out_of_stock,BLR-FC1-A08-R4,360,SUP-003,2026-07-04,2026-07-13
APL-BTM-M-063-XS-COB,APL-BTM-M-063,XS,Cobalt,20,0,20,0,6,24,in_stock,BLR-FC1-C08-R1,360,SUP-003,2026-05-20,2026-07-06
APL-BTM-M-063-S-COB,APL-BTM-M-063,S,Cobalt,44,0,44,0,12,48,in_stock,BLR-FC1-A14-R2,360,SUP-003,2026-05-17,2026-07-15
APL-BTM-M-063-M-COB,APL-BTM-M-063,M,Cobalt,84,5,79,0,19,78,in_stock,BLR-FC1-C09-R2,360,SUP-003,2026-06-01,2026-06-09
APL-BTM-M-063-L-COB,APL-BTM-M-063,L,Cobalt,45,0,45,0,18,72,in_stock,BLR-FC1-D06-R3,360,SUP-003,2026-05-18,2026-07-13
APL-BTM-M-063-XL-COB,APL-BTM-M-063,XL,Cobalt,40,5,35,0,12,48,in_stock,BLR-FC1-E18-R2,360,SUP-003,2026-05-01,2026-06-22
APL-BTM-M-063-XXL-COB,APL-BTM-M-063,XXL,Cobalt,38,3,35,0,7,30,in_stock,BLR-FC1-C01-R4,360,SUP-003,2026-05-21,2026-06-05
APL-BTM-M-064-XS-NAV,APL-BTM-M-064,XS,Navy,32,2,30,24,6,24,in_stock,MUM-FC1-D17-R1,478,SUP-004,2026-06-13,2026-07-16
APL-BTM-M-064-S-NAV,APL-BTM-M-064,S,Navy,43,0,43,0,12,48,in_stock,MUM-FC1-A18-R1,478,SUP-004,2026-06-11,2026-06-24
APL-BTM-M-064-M-NAV,APL-BTM-M-064,M,Navy,55,0,55,0,19,78,in_stock,MUM-FC1-C06-R4,478,SUP-004,2026-07-02,2026-07-02
APL-BTM-M-064-L-NAV,APL-BTM-M-064,L,Navy,13,0,13,0,18,72,low_stock,MUM-FC1-F15-R1,478,SUP-004,2026-07-09,2026-07-10
APL-BTM-M-064-XL-NAV,APL-BTM-M-064,XL,Navy,43,1,42,0,12,48,in_stock,MUM-FC1-F20-R5,478,SUP-004,2026-07-02,2026-07-08
APL-BTM-M-064-XXL-NAV,APL-BTM-M-064,XXL,Navy,0,0,0,0,7,30,out_of_stock,MUM-FC1-F02-R5,478,SUP-004,2026-07-15,2026-07-17
APL-BTM-M-064-XS-KHA,APL-BTM-M-064,XS,Khaki,31,2,29,0,6,24,in_stock,MUM-FC1-B18-R1,478,SUP-004,2026-06-30,2026-07-06
APL-BTM-M-064-S-KHA,APL-BTM-M-064,S,Khaki,34,3,31,0,12,48,in_stock,MUM-FC1-E07-R2,478,SUP-004,2026-05-31,2026-06-22
APL-BTM-M-064-M-KHA,APL-BTM-M-064,M,Khaki,102,0,102,0,19,78,in_stock,MUM-FC1-D16-R5,478,SUP-004,2026-06-26,2026-06-29
APL-BTM-M-064-L-KHA,APL-BTM-M-064,L,Khaki,70,9,61,0,18,72,in_stock,MUM-FC1-C03-R2,478,SUP-004,2026-06-17,2026-06-22
APL-BTM-M-064-XL-KHA,APL-BTM-M-064,XL,Khaki,31,4,27,0,12,48,in_stock,MUM-FC1-C04-R2,478,SUP-004,2026-06-22,2026-06-26
APL-BTM-M-064-XXL-KHA,APL-BTM-M-064,XXL,Khaki,38,1,37,0,7,30,in_stock,MUM-FC1-E05-R4,478,SUP-004,2026-06-03,2026-06-29
APL-BTM-M-064-XS-COR,APL-BTM-M-064,XS,Coral,22,0,22,0,6,24,in_stock,MUM-FC1-B17-R3,478,SUP-004,2026-06-11,2026-07-18
APL-BTM-M-064-S-COR,APL-BTM-M-064,S,Coral,41,3,38,0,12,48,in_stock,MUM-FC1-E15-R4,478,SUP-004,2026-05-28,2026-07-03
APL-BTM-M-064-M-COR,APL-BTM-M-064,M,Coral,55,2,53,0,19,78,in_stock,MUM-FC1-C02-R2,478,SUP-004,2026-06-04,2026-06-22
APL-BTM-M-064-L-COR,APL-BTM-M-064,L,Coral,69,7,62,0,18,72,in_stock,MUM-FC1-B05-R2,478,SUP-004,2026-05-20,2026-05-27
APL-BTM-M-064-XL-COR,APL-BTM-M-064,XL,Coral,5,0,5,48,12,48,low_stock,MUM-FC1-F02-R3,478,SUP-004,2026-06-03,2026-06-12
APL-BTM-M-064-XXL-COR,APL-BTM-M-064,XXL,Coral,26,1,25,0,7,30,in_stock,MUM-FC1-D16-R2,478,SUP-004,2026-06-17,2026-07-07
APL-BTM-M-065-XS-OLI,APL-BTM-M-065,XS,Olive,66,4,62,0,12,48,in_stock,MUM-FC1-E05-R5,1089,SUP-004,2026-06-15,2026-07-06
APL-BTM-M-065-S-OLI,APL-BTM-M-065,S,Olive,110,2,108,0,24,96,in_stock,MUM-FC1-C01-R4,1089,SUP-004,2026-07-08,2026-07-11
APL-BTM-M-065-M-OLI,APL-BTM-M-065,M,Olive,13,1,12,156,39,156,low_stock,MUM-FC1-C07-R1,1089,SUP-004,2026-04-30,2026-07-07
APL-BTM-M-065-L-OLI,APL-BTM-M-065,L,Olive,184,26,158,0,36,144,in_stock,MUM-FC1-D11-R5,1089,SUP-004,2026-07-06,2026-07-14
APL-BTM-M-065-XL-OLI,APL-BTM-M-065,XL,Olive,130,2,128,0,24,96,in_stock,MUM-FC1-C13-R3,1089,SUP-004,2026-04-21,2026-05-27
APL-BTM-M-065-XXL-OLI,APL-BTM-M-065,XXL,Olive,52,4,48,0,15,60,in_stock,MUM-FC1-D14-R4,1089,SUP-004,2026-05-26,2026-06-05
APL-BTM-M-065-XS-BLA,APL-BTM-M-065,XS,Black,59,7,52,0,12,48,in_stock,MUM-FC1-E20-R1,1089,SUP-004,2026-05-08,2026-06-03
APL-BTM-M-065-S-BLA,APL-BTM-M-065,S,Black,80,4,76,0,24,96,in_stock,MUM-FC1-E13-R1,1089,SUP-004,2026-04-20,2026-06-11
APL-BTM-M-065-M-BLA,APL-BTM-M-065,M,Black,173,11,162,0,39,156,in_stock,MUM-FC1-B07-R2,1089,SUP-004,2026-06-07,2026-06-25
APL-BTM-M-065-L-BLA,APL-BTM-M-065,L,Black,0,0,0,0,36,144,out_of_stock,MUM-FC1-E10-R4,1089,SUP-004,2026-06-30,2026-07-14
APL-BTM-M-065-XL-BLA,APL-BTM-M-065,XL,Black,10,1,9,0,24,96,low_stock,MUM-FC1-D04-R3,1089,SUP-004,2026-06-12,2026-06-23
APL-BTM-M-065-XXL-BLA,APL-BTM-M-065,XXL,Black,59,1,58,0,15,60,in_stock,MUM-FC1-A20-R3,1089,SUP-004,2026-07-03,2026-07-18
APL-BTM-M-066-XS-GRE,APL-BTM-M-066,XS,Grey Melange,27,1,26,0,6,24,in_stock,MUM-FC1-A09-R2,316,SUP-005,2026-07-03,2026-07-04
APL-BTM-M-066-S-GRE,APL-BTM-M-066,S,Grey Melange,34,1,33,0,12,48,in_stock,MUM-FC1-C14-R3,316,SUP-005,2026-04-26,2026-06-02
APL-BTM-M-066-M-GRE,APL-BTM-M-066,M,Grey Melange,7,0,7,78,19,78,low_stock,MUM-FC1-A20-R2,316,SUP-005,2026-06-28,2026-07-08
APL-BTM-M-066-L-GRE,APL-BTM-M-066,L,Grey Melange,93,4,89,0,18,72,in_stock,MUM-FC1-F12-R1,316,SUP-005,2026-06-27,2026-07-15
APL-BTM-M-066-XL-GRE,APL-BTM-M-066,XL,Grey Melange,5,0,5,48,12,48,low_stock,MUM-FC1-C06-R1,316,SUP-005,2026-05-17,2026-05-26
APL-BTM-M-066-XXL-GRE,APL-BTM-M-066,XXL,Grey Melange,30,2,28,0,7,30,in_stock,MUM-FC1-E18-R5,316,SUP-005,2026-05-04,2026-06-26
APL-BTM-M-066-XS-NAV,APL-BTM-M-066,XS,Navy,0,0,0,0,6,24,out_of_stock,MUM-FC1-A16-R3,316,SUP-005,2026-05-29,2026-07-12
APL-BTM-M-066-S-NAV,APL-BTM-M-066,S,Navy,42,3,39,0,12,48,in_stock,MUM-FC1-C06-R3,316,SUP-005,2026-04-23,2026-05-08
APL-BTM-M-066-M-NAV,APL-BTM-M-066,M,Navy,8,0,8,78,19,78,low_stock,MUM-FC1-A14-R1,316,SUP-005,2026-04-29,2026-05-01
APL-BTM-M-066-L-NAV,APL-BTM-M-066,L,Navy,4,0,4,0,18,72,low_stock,MUM-FC1-E02-R4,316,SUP-005,2026-05-05,2026-06-06
APL-BTM-M-066-XL-NAV,APL-BTM-M-066,XL,Navy,2,0,2,0,12,48,low_stock,MUM-FC1-B19-R2,316,SUP-005,2026-05-13,2026-06-26
APL-BTM-M-066-XXL-NAV,APL-BTM-M-066,XXL,Navy,18,0,18,0,7,30,in_stock,MUM-FC1-C06-R5,316,SUP-005,2026-07-07,2026-07-10
APL-BTM-M-067-XS-RUS,APL-BTM-M-067,XS,Rust,29,4,25,0,6,24,in_stock,MUM-FC1-E01-R1,705,SUP-001,2026-05-17,2026-07-14
APL-BTM-M-067-S-RUS,APL-BTM-M-067,S,Rust,48,4,44,0,12,48,in_stock,MUM-FC1-A06-R3,705,SUP-001,2026-06-07,2026-07-04
APL-BTM-M-067-M-RUS,APL-BTM-M-067,M,Rust,11,0,11,78,19,78,low_stock,MUM-FC1-B16-R3,705,SUP-001,2026-05-26,2026-06-30
APL-BTM-M-067-L-RUS,APL-BTM-M-067,L,Rust,84,4,80,0,18,72,in_stock,MUM-FC1-F10-R4,705,SUP-001,2026-05-18,2026-06-22
APL-BTM-M-067-XL-RUS,APL-BTM-M-067,XL,Rust,44,5,39,0,12,48,in_stock,MUM-FC1-D12-R2,705,SUP-001,2026-04-21,2026-07-16
APL-BTM-M-067-XXL-RUS,APL-BTM-M-067,XXL,Rust,0,0,0,30,7,30,out_of_stock,MUM-FC1-F03-R1,705,SUP-001,2026-05-08,2026-06-27
APL-BTM-M-067-XS-BRO,APL-BTM-M-067,XS,Brown,2,0,2,0,6,24,low_stock,MUM-FC1-C07-R5,705,SUP-001,2026-06-10,2026-06-17
APL-BTM-M-067-S-BRO,APL-BTM-M-067,S,Brown,37,4,33,0,12,48,in_stock,MUM-FC1-E09-R4,705,SUP-001,2026-06-04,2026-07-04
APL-BTM-M-067-M-BRO,APL-BTM-M-067,M,Brown,88,6,82,0,19,78,in_stock,MUM-FC1-D04-R1,705,SUP-001,2026-05-22,2026-06-22
APL-BTM-M-067-L-BRO,APL-BTM-M-067,L,Brown,4,0,4,0,18,72,low_stock,MUM-FC1-D01-R2,705,SUP-001,2026-06-07,2026-07-15
APL-BTM-M-067-XL-BRO,APL-BTM-M-067,XL,Brown,54,0,54,0,12,48,in_stock,MUM-FC1-E16-R4,705,SUP-001,2026-05-15,2026-06-21
APL-BTM-M-067-XXL-BRO,APL-BTM-M-067,XXL,Brown,33,1,32,0,7,30,in_stock,MUM-FC1-E01-R1,705,SUP-001,2026-06-14,2026-06-21
APL-TOP-F-068-XS-IVO,APL-TOP-F-068,XS,Ivory,0,0,0,24,6,24,out_of_stock,DEL-FC1-F10-R2,563,SUP-007,2026-06-21,2026-07-04
APL-TOP-F-068-S-IVO,APL-TOP-F-068,S,Ivory,33,0,33,0,12,48,in_stock,DEL-FC1-F18-R5,563,SUP-007,2026-07-02,2026-07-17
APL-TOP-F-068-M-IVO,APL-TOP-F-068,M,Ivory,76,4,72,0,19,78,in_stock,DEL-FC1-D20-R3,563,SUP-007,2026-05-26,2026-06-15
APL-TOP-F-068-L-IVO,APL-TOP-F-068,L,Ivory,12,0,12,0,18,72,low_stock,DEL-FC1-A11-R4,563,SUP-007,2026-05-02,2026-06-25
APL-TOP-F-068-XL-IVO,APL-TOP-F-068,XL,Ivory,42,4,38,0,12,48,in_stock,DEL-FC1-F10-R5,563,SUP-007,2026-04-30,2026-05-08
APL-TOP-F-068-XXL-IVO,APL-TOP-F-068,XXL,Ivory,38,3,35,30,7,30,in_stock,DEL-FC1-F14-R5,563,SUP-007,2026-06-24,2026-07-07
APL-TOP-F-068-XS-DUS,APL-TOP-F-068,XS,Dusty Rose,19,2,17,0,6,24,in_stock,DEL-FC1-D11-R5,563,SUP-007,2026-05-02,2026-07-03
APL-TOP-F-068-S-DUS,APL-TOP-F-068,S,Dusty Rose,32,2,30,0,12,48,in_stock,DEL-FC1-C06-R5,563,SUP-007,2026-05-28,2026-06-20
APL-TOP-F-068-M-DUS,APL-TOP-F-068,M,Dusty Rose,107,15,92,0,19,78,in_stock,DEL-FC1-E07-R3,563,SUP-007,2026-05-23,2026-05-26
APL-TOP-F-068-L-DUS,APL-TOP-F-068,L,Dusty Rose,60,5,55,0,18,72,in_stock,DEL-FC1-F19-R1,563,SUP-007,2026-07-04,2026-07-09
APL-TOP-F-068-XL-DUS,APL-TOP-F-068,XL,Dusty Rose,39,2,37,0,12,48,in_stock,DEL-FC1-A10-R5,563,SUP-007,2026-05-28,2026-06-24
APL-TOP-F-068-XXL-DUS,APL-TOP-F-068,XXL,Dusty Rose,33,1,32,0,7,30,in_stock,DEL-FC1-F18-R2,563,SUP-007,2026-04-22,2026-07-11
APL-TOP-F-069-XS-BLA,APL-TOP-F-069,XS,Black,23,3,20,0,6,24,in_stock,MUM-FC1-F18-R5,526,SUP-007,2026-06-14,2026-06-17
APL-TOP-F-069-S-BLA,APL-TOP-F-069,S,Black,3,0,3,0,12,48,low_stock,MUM-FC1-D14-R3,526,SUP-007,2026-04-28,2026-07-18
APL-TOP-F-069-M-BLA,APL-TOP-F-069,M,Black,59,5,54,0,19,78,in_stock,MUM-FC1-E08-R4,526,SUP-007,2026-05-20,2026-05-27
APL-TOP-F-069-L-BLA,APL-TOP-F-069,L,Black,0,0,0,0,18,72,out_of_stock,MUM-FC1-C15-R4,526,SUP-007,2026-06-30,2026-07-13
APL-TOP-F-069-XL-BLA,APL-TOP-F-069,XL,Black,45,1,44,48,12,48,in_stock,MUM-FC1-C18-R2,526,SUP-007,2026-07-11,2026-07-11
APL-TOP-F-069-XXL-BLA,APL-TOP-F-069,XXL,Black,7,0,7,30,7,30,low_stock,MUM-FC1-C03-R4,526,SUP-007,2026-06-05,2026-07-17
APL-TOP-F-069-XS-MOC,APL-TOP-F-069,XS,Mocha,0,0,0,0,6,24,out_of_stock,MUM-FC1-F05-R2,526,SUP-007,2026-05-04,2026-07-16
APL-TOP-F-069-S-MOC,APL-TOP-F-069,S,Mocha,57,7,50,0,12,48,in_stock,MUM-FC1-E09-R4,526,SUP-007,2026-05-01,2026-05-31
APL-TOP-F-069-M-MOC,APL-TOP-F-069,M,Mocha,84,10,74,0,19,78,in_stock,MUM-FC1-F08-R4,526,SUP-007,2026-05-17,2026-05-26
APL-TOP-F-069-L-MOC,APL-TOP-F-069,L,Mocha,49,3,46,0,18,72,in_stock,MUM-FC1-A16-R5,526,SUP-007,2026-06-06,2026-06-13
APL-TOP-F-069-XL-MOC,APL-TOP-F-069,XL,Mocha,40,5,35,0,12,48,in_stock,MUM-FC1-B12-R4,526,SUP-007,2026-06-06,2026-06-25
APL-TOP-F-069-XXL-MOC,APL-TOP-F-069,XXL,Mocha,18,2,16,0,7,30,in_stock,MUM-FC1-A08-R3,526,SUP-007,2026-06-29,2026-07-11
APL-TOP-F-070-XS-COR,APL-TOP-F-070,XS,Coral,31,1,30,0,6,24,in_stock,DEL-FC1-A13-R3,651,SUP-008,2026-05-28,2026-06-02
APL-TOP-F-070-S-COR,APL-TOP-F-070,S,Coral,64,8,56,0,12,48,in_stock,DEL-FC1-D11-R4,651,SUP-008,2026-04-24,2026-05-29
APL-TOP-F-070-M-COR,APL-TOP-F-070,M,Coral,100,7,93,0,19,78,in_stock,DEL-FC1-C14-R1,651,SUP-008,2026-05-10,2026-06-12
APL-TOP-F-070-L-COR,APL-TOP-F-070,L,Coral,72,8,64,0,18,72,in_stock,DEL-FC1-D01-R1,651,SUP-008,2026-07-11,2026-07-13
APL-TOP-F-070-XL-COR,APL-TOP-F-070,XL,Coral,7,0,7,48,12,48,low_stock,DEL-FC1-E03-R1,651,SUP-008,2026-05-10,2026-06-10
APL-TOP-F-070-XXL-COR,APL-TOP-F-070,XXL,Coral,30,3,27,0,7,30,in_stock,DEL-FC1-F14-R3,651,SUP-008,2026-06-16,2026-07-16
APL-TOP-F-070-XS-NAV,APL-TOP-F-070,XS,Navy,31,2,29,0,6,24,in_stock,DEL-FC1-C07-R1,651,SUP-008,2026-06-12,2026-07-05
APL-TOP-F-070-S-NAV,APL-TOP-F-070,S,Navy,35,4,31,0,12,48,in_stock,DEL-FC1-A18-R5,651,SUP-008,2026-07-09,2026-07-12
APL-TOP-F-070-M-NAV,APL-TOP-F-070,M,Navy,103,10,93,0,19,78,in_stock,DEL-FC1-D20-R4,651,SUP-008,2026-07-05,2026-07-09
APL-TOP-F-070-L-NAV,APL-TOP-F-070,L,Navy,51,4,47,72,18,72,in_stock,DEL-FC1-E14-R4,651,SUP-008,2026-07-15,2026-07-18
APL-TOP-F-070-XL-NAV,APL-TOP-F-070,XL,Navy,33,4,29,0,12,48,in_stock,DEL-FC1-C16-R4,651,SUP-008,2026-05-06,2026-06-30
APL-TOP-F-070-XXL-NAV,APL-TOP-F-070,XXL,Navy,38,1,37,0,7,30,in_stock,DEL-FC1-D06-R4,651,SUP-008,2026-05-08,2026-05-11
APL-TOP-F-071-XS-LIG,APL-TOP-F-071,XS,Light Blue,23,2,21,0,6,24,in_stock,MUM-FC1-D05-R3,1061,SUP-006,2026-06-09,2026-06-22
APL-TOP-F-071-S-LIG,APL-TOP-F-071,S,Light Blue,56,2,54,0,12,48,in_stock,MUM-FC1-A02-R3,1061,SUP-006,2026-05-20,2026-06-19
APL-TOP-F-071-M-LIG,APL-TOP-F-071,M,Light Blue,103,14,89,0,19,78,in_stock,MUM-FC1-F02-R1,1061,SUP-006,2026-05-22,2026-06-23
APL-TOP-F-071-L-LIG,APL-TOP-F-071,L,Light Blue,78,4,74,0,18,72,in_stock,MUM-FC1-E02-R5,1061,SUP-006,2026-05-12,2026-06-14
APL-TOP-F-071-XL-LIG,APL-TOP-F-071,XL,Light Blue,35,2,33,0,12,48,in_stock,MUM-FC1-F17-R4,1061,SUP-006,2026-05-08,2026-06-10
APL-TOP-F-071-XXL-LIG,APL-TOP-F-071,XXL,Light Blue,0,0,0,30,7,30,out_of_stock,MUM-FC1-C12-R4,1061,SUP-006,2026-05-26,2026-06-11
APL-TOP-F-071-XS-WHI,APL-TOP-F-071,XS,White,26,1,25,0,6,24,in_stock,MUM-FC1-C16-R2,1061,SUP-006,2026-06-30,2026-07-14
APL-TOP-F-071-S-WHI,APL-TOP-F-071,S,White,30,0,30,0,12,48,in_stock,MUM-FC1-F15-R4,1061,SUP-006,2026-05-04,2026-07-06
APL-TOP-F-071-M-WHI,APL-TOP-F-071,M,White,49,3,46,0,19,78,in_stock,MUM-FC1-F05-R1,1061,SUP-006,2026-06-03,2026-06-08
APL-TOP-F-071-L-WHI,APL-TOP-F-071,L,White,54,6,48,0,18,72,in_stock,MUM-FC1-E19-R2,1061,SUP-006,2026-07-03,2026-07-03
APL-TOP-F-071-XL-WHI,APL-TOP-F-071,XL,White,48,0,48,0,12,48,in_stock,MUM-FC1-F04-R3,1061,SUP-006,2026-04-23,2026-05-29
APL-TOP-F-071-XXL-WHI,APL-TOP-F-071,XXL,White,34,3,31,0,7,30,in_stock,MUM-FC1-C05-R1,1061,SUP-006,2026-04-30,2026-06-27
APL-TOP-F-072-XS-BLA,APL-TOP-F-072,XS,Black,11,0,11,20,5,20,in_stock,DEL-FC1-E15-R3,1476,SUP-004,2026-07-01,2026-07-05
APL-TOP-F-072-S-BLA,APL-TOP-F-072,S,Black,0,0,0,20,5,20,out_of_stock,DEL-FC1-C02-R1,1476,SUP-004,2026-06-29,2026-07-18
APL-TOP-F-072-M-BLA,APL-TOP-F-072,M,Black,29,4,25,0,8,32,in_stock,DEL-FC1-A01-R2,1476,SUP-004,2026-05-10,2026-06-28
APL-TOP-F-072-L-BLA,APL-TOP-F-072,L,Black,36,3,33,0,7,30,in_stock,DEL-FC1-D14-R3,1476,SUP-004,2026-07-06,2026-07-08
APL-TOP-F-072-XL-BLA,APL-TOP-F-072,XL,Black,0,0,0,20,5,20,out_of_stock,DEL-FC1-B16-R4,1476,SUP-004,2026-06-08,2026-07-08
APL-TOP-F-072-XXL-BLA,APL-TOP-F-072,XXL,Black,2,0,2,0,5,20,low_stock,DEL-FC1-D14-R1,1476,SUP-004,2026-04-25,2026-06-29
APL-TOP-F-072-XS-MAU,APL-TOP-F-072,XS,Mauve,8,0,8,0,5,20,in_stock,DEL-FC1-D17-R5,1476,SUP-004,2026-04-30,2026-06-06
APL-TOP-F-072-S-MAU,APL-TOP-F-072,S,Mauve,0,0,0,0,5,20,out_of_stock,DEL-FC1-C05-R2,1476,SUP-004,2026-05-28,2026-06-12
APL-TOP-F-072-M-MAU,APL-TOP-F-072,M,Mauve,2,0,2,32,8,32,low_stock,DEL-FC1-E14-R4,1476,SUP-004,2026-05-02,2026-06-30
APL-TOP-F-072-L-MAU,APL-TOP-F-072,L,Mauve,33,1,32,0,7,30,in_stock,DEL-FC1-E01-R1,1476,SUP-004,2026-07-13,2026-07-16
APL-TOP-F-072-XL-MAU,APL-TOP-F-072,XL,Mauve,14,0,14,0,5,20,in_stock,DEL-FC1-C11-R5,1476,SUP-004,2026-06-17,2026-07-15
APL-TOP-F-072-XXL-MAU,APL-TOP-F-072,XXL,Mauve,13,1,12,0,5,20,in_stock,DEL-FC1-B03-R5,1476,SUP-004,2026-05-23,2026-07-17
APL-TOP-F-073-XS-CRE,APL-TOP-F-073,XS,Cream,14,1,13,0,6,24,in_stock,BLR-FC1-F20-R4,680,SUP-007,2026-05-28,2026-07-06
APL-TOP-F-073-S-CRE,APL-TOP-F-073,S,Cream,60,8,52,0,12,48,in_stock,BLR-FC1-C03-R2,680,SUP-007,2026-05-07,2026-05-08
APL-TOP-F-073-M-CRE,APL-TOP-F-073,M,Cream,58,1,57,78,19,78,in_stock,BLR-FC1-D05-R2,680,SUP-007,2026-06-14,2026-07-18
APL-TOP-F-073-L-CRE,APL-TOP-F-073,L,Cream,54,3,51,72,18,72,in_stock,BLR-FC1-B05-R4,680,SUP-007,2026-06-21,2026-07-06
APL-TOP-F-073-XL-CRE,APL-TOP-F-073,XL,Cream,29,1,28,0,12,48,in_stock,BLR-FC1-D02-R3,680,SUP-007,2026-04-21,2026-05-04
APL-TOP-F-073-XXL-CRE,APL-TOP-F-073,XXL,Cream,33,4,29,0,7,30,in_stock,BLR-FC1-E18-R3,680,SUP-007,2026-04-24,2026-06-25
APL-TOP-F-073-XS-RUS,APL-TOP-F-073,XS,Rust,22,3,19,0,6,24,in_stock,BLR-FC1-D08-R1,680,SUP-007,2026-06-26,2026-06-26
APL-TOP-F-073-S-RUS,APL-TOP-F-073,S,Rust,11,0,11,48,12,48,low_stock,BLR-FC1-D20-R3,680,SUP-007,2026-06-16,2026-07-13
APL-TOP-F-073-M-RUS,APL-TOP-F-073,M,Rust,48,2,46,0,19,78,in_stock,BLR-FC1-B19-R3,680,SUP-007,2026-07-06,2026-07-17
APL-TOP-F-073-L-RUS,APL-TOP-F-073,L,Rust,81,8,73,0,18,72,in_stock,BLR-FC1-F12-R4,680,SUP-007,2026-05-10,2026-06-05
APL-TOP-F-073-XL-RUS,APL-TOP-F-073,XL,Rust,39,0,39,0,12,48,in_stock,BLR-FC1-E16-R1,680,SUP-007,2026-06-12,2026-07-13
APL-TOP-F-073-XXL-RUS,APL-TOP-F-073,XXL,Rust,1,0,1,30,7,30,low_stock,BLR-FC1-F06-R2,680,SUP-007,2026-06-23,2026-06-24
APL-TOP-F-074-XS-CHA,APL-TOP-F-074,XS,Champagne,0,0,0,20,5,20,out_of_stock,BLR-FC1-C11-R3,262,SUP-008,2026-04-25,2026-07-05
APL-TOP-F-074-S-CHA,APL-TOP-F-074,S,Champagne,16,1,15,0,5,20,in_stock,BLR-FC1-F02-R4,262,SUP-008,2026-06-17,2026-06-24
APL-TOP-F-074-M-CHA,APL-TOP-F-074,M,Champagne,44,5,39,0,8,32,in_stock,BLR-FC1-E02-R5,262,SUP-008,2026-05-03,2026-05-24
APL-TOP-F-074-L-CHA,APL-TOP-F-074,L,Champagne,33,0,33,0,7,30,in_stock,BLR-FC1-D17-R4,262,SUP-008,2026-05-02,2026-05-21
APL-TOP-F-074-XL-CHA,APL-TOP-F-074,XL,Champagne,2,0,2,20,5,20,low_stock,BLR-FC1-A08-R4,262,SUP-008,2026-06-02,2026-06-20
APL-TOP-F-074-XXL-CHA,APL-TOP-F-074,XXL,Champagne,0,0,0,20,5,20,out_of_stock,BLR-FC1-D12-R2,262,SUP-008,2026-05-09,2026-07-15
APL-TOP-F-074-XS-BLA,APL-TOP-F-074,XS,Black,9,0,9,0,5,20,in_stock,BLR-FC1-D17-R3,262,SUP-008,2026-04-23,2026-06-18
APL-TOP-F-074-S-BLA,APL-TOP-F-074,S,Black,0,0,0,0,5,20,out_of_stock,BLR-FC1-A03-R3,262,SUP-008,2026-05-30,2026-06-24
APL-TOP-F-074-M-BLA,APL-TOP-F-074,M,Black,1,0,1,0,8,32,low_stock,BLR-FC1-E02-R5,262,SUP-008,2026-05-27,2026-06-22
APL-TOP-F-074-L-BLA,APL-TOP-F-074,L,Black,27,1,26,0,7,30,in_stock,BLR-FC1-C01-R3,262,SUP-008,2026-06-26,2026-07-15
APL-TOP-F-074-XL-BLA,APL-TOP-F-074,XL,Black,26,0,26,0,5,20,in_stock,BLR-FC1-E15-R3,262,SUP-008,2026-07-12,2026-07-15
